SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,692 Park Ln,Monroe,WA,98272,599000,4,2.75,Monroe,3027,12632,1910,20,198,,Active,,,http://www.redfin.com/WA/Monroe/692-Park-Ln-98272/home/2661597,NWMLS,1659815,N,Y,47.8539718,-121.9867838
MLS Listing,,Single Family Residential,9622 185th Dr SE,Snohomish,WA,98290,629950,4,2.5,Dubuque,2643,27878,2011,20,238,38,Active,,,http://www.redfin.com/WA/Snohomish/9622-185th-Dr-SE-98290/home/40603521,NWMLS,1660581,N,Y,47.9098321,-121.9842052
MLS Listing,,Condo/Co-op,15408 Main St #404,Mill Creek,WA,98012,669950,2,1.75,Mill Creek,1510,,2007,20,444,595,Active,,,http://www.redfin.com/WA/Mill-Creek/15408-Main-St-98012/unit-404/home/12176915,NWMLS,1659738,N,Y,47.8580688,-122.2215671
MLS Listing,,Single Family Residential,9023 11th Pl W,Everett,WA,98204,317500,3,2,Everett,1170,3049,1986,21,271,20,Active,,,http://www.redfin.com/WA/Everett/9023-11th-Pl-W-98204/home/2809867,NWMLS,1660306,N,Y,47.9157392,-122.2485209
MLS Listing,,Single Family Residential,7225 Maltby Rd,Snohomish,WA,98296,774995,5,2.5,Snohomish,2508,65776,1980,21,309,,Active,,,http://www.redfin.com/WA/Snohomish/7225-Maltby-Rd-98296/home/2577398,NWMLS,1660180,N,Y,47.8051255,-122.1353944
MLS Listing,,Single Family Residential,1088 Beach Ave Unit B,Marysville,WA,98270,318000,2,1.5,In Town - Marysville,1259,14342,2004,21,253,134,Active,,,http://www.redfin.com/WA/Marysville/1088-Beach-Ave-98270/unit-B/home/2912203,NWMLS,1660732,N,Y,48.060357,-122.181654
MLS Listing,,Townhouse,13824 N Creek Dr #601,Mill Creek,WA,98012,589000,3,2.25,Mill Creek,2043,427884,2004,32,288,434,Active,,,http://www.redfin.com/WA/Mill-Creek/13824-N-Creek-Dr-98012/unit-601/home/2912132,NWMLS,1655102,N,Y,47.8721665,-122.2210529
MLS Listing,,Single Family Residential,7804 93rd Dr NE,Arlington,WA,98223,609000,3,2.5,Arlington,1711,217800,1992,33,356,12,Active,,,http://www.redfin.com/WA/Arlington/7804-93rd-Dr-NE-98223/home/2583918,NWMLS,1654062,N,Y,48.066074,-122.107232
MLS Listing,,Condo/Co-op,8015 196th St SW Unit A1,Edmonds,WA,98026,290000,2,2,Edmonds,905,,1978,47,320,391,Active,,,http://www.redfin.com/WA/Edmonds/8015-196th-St-SW-98026/unit-A1/home/2780291,NWMLS,1645738,N,Y,47.8217161,-122.3423228
MLS Listing,,Condo/Co-op,7924 212th St SW #101,Edmonds,WA,98026,245000,2,1,Edmonds,866,,1968,49,283,401,Active,,,http://www.redfin.com/WA/Edmonds/7924-212th-St-SW-98026/unit-101/home/2830554,NWMLS,1644384,N,Y,47.8065923,-122.3404065
MLS Listing,,Single Family Residential,18005 44th Ave W,Lynnwood,WA,98037,789000,5,3,Lynnwood,2511,17424,2007,69,314,,Active,,,http://www.redfin.com/WA/Lynnwood/18005-44th-Ave-W-98037/home/2644471,NWMLS,1634492,N,Y,47.835388,-122.2921737
MLS Listing,,Condo/Co-op,2818 Grand Ave Unit B205,Everett,WA,98201,179500,0,1,Everett,495,,2002,131,363,206,Active,,,http://www.redfin.com/WA/Everett/2818-Grand-Ave-98201/unit-B205/home/11885347,NWMLS,1604572,N,Y,47.9798504,-122.2133001
MLS Listing,,Multi-Family (2-4 Unit),5129 88th St NE Unit A-B,Marysville,WA,98270,634950,5,3,Marysville,2790,16553,1922,245,228,,Active,,,http://www.redfin.com/WA/Marysville/5129-88th-St-NE-98270/unit-A-B/home/101825132,NWMLS,1558464,N,Y,48.0758365,-122.1609575
MLS Listing,,Multi-Family (2-4 Unit),12701 48th Ave NE,Marysville,WA,98271,689000,6,4.5,Marysville,3264,15682,1983,251,211,,Active,,,http://www.redfin.com/WA/Marysville/12701-48th-Ave-NE-98271/home/2786053,NWMLS,1557576,N,Y,48.1103015,-122.1672362
MLS Listing,,Single Family Residential,4818 151st St SW,Edmonds,WA,98026,720000,4,2.5,Picnic Point,1989,7405,1996,1,362,,Active,,,http://www.redfin.com/WA/Edmonds/4818-151st-St-SW-98026/home/2849727,NWMLS,1671377,N,Y,47.861438,-122.2990329
MLS Listing,,Single Family Residential,9327 232nd St SW,Edmonds,WA,98020,549900,3,1.75,Edmonds,1352,12632,1953,1,407,,Active,,,http://www.redfin.com/WA/Edmonds/9327-232nd-St-SW-98020/home/2638566,NWMLS,1671321,N,Y,47.7888868,-122.3585072
MLS Listing,,Single Family Residential,440 Commercial Ave,Darrington,WA,98241,473000,4,2.5,Darrington,2448,20038,1973,1,193,,Active,,,http://www.redfin.com/WA/Darrington/440-Commercial-Ave-98241/home/2580762,NWMLS,1670405,N,Y,48.2451357,-121.6056245
MLS Listing,,Single Family Residential,P2 Lot18 High Bridge Rd,Monroe,WA,98272,1747990,4,3.5,Cathcart,3995,28897,2020,1,438,,Active,,,http://www.redfin.com/WA/Monroe/P2-Lot18-High-Bridge-Rd-98272/home/173325263,NWMLS,1671268,N,Y,47.823813,-122.042375
MLS Listing,,Townhouse,1626 93rd Pl SW,Everett,WA,98204,425000,3,2.5,Everett,1691,2178,2005,1,251,50,Active,,,http://www.redfin.com/WA/Everett/1626-93rd-Pl-SW-98204/home/2904471,NWMLS,1670356,N,Y,47.91328,-122.2559691
MLS Listing,,Single Family Residential,105 170th St SE,Bothell,WA,98012,650000,4,2.5,Mill Creek,2042,3920,2003,1,318,,Active,,,http://www.redfin.com/WA/Bothell/105-170th-St-SE-98012/home/2906617,NWMLS,1669912,N,Y,47.8442339,-122.231164
MLS Listing,,Single Family Residential,16514 363rd Ave SE,Sultan,WA,98294,899999,4,2.25,Sultan,2524,209523,1973,1,357,,Active,,,http://www.redfin.com/WA/Sultan/16514-363rd-Ave-SE-98294/home/172983071,NWMLS,1671303,N,Y,47.849211,-121.7462464
MLS Listing,,Single Family Residential,22308 4th Ave SE,Bothell,WA,98021,575000,3,1.75,Canyon Park,1460,10019,1973,1,394,,Active,,,http://www.redfin.com/WA/Bothell/22308-4th-Ave-SE-98021/home/2769650,NWMLS,1668014,N,Y,47.7955064,-122.2267008
MLS Listing,,Single Family Residential,7126 18th Pl SE,Lake Stevens,WA,98258,515000,4,3.5,Cavalero,2489,4792,2017,1,207,35,Active,,,http://www.redfin.com/WA/Lake-Stevens/7126-18th-Pl-SE-98258/home/112855064,NWMLS,1669731,N,Y,47.9794145,-122.1341117
MLS Listing,,Townhouse,310 W Casino Rd #3,Everett,WA,98204,445000,4,2.25,South Everett,1811,2448,2016,1,246,127,Active,,,http://www.redfin.com/WA/Everett/310-W-Casino-Rd-98204/unit-3/home/113826765,NWMLS,1671287,N,Y,47.921461,-122.2379324
MLS Listing,,Single Family Residential,6703 Jensen Rd,Stanwood,WA,98292,549000,6,2.5,Stanwood,2886,6534,2020,1,190,39,Active,,,http://www.redfin.com/WA/Stanwood/6703-Jensen-Rd-98292/home/169259540,NWMLS,1671080,N,Y,48.2510657,-122.3211301
MLS Listing,,Townhouse,319 196th Pl SW #101,Lynnwood,WA,98036,465000,2,2.5,Floral Hills,1492,3000,2005,1,312,193,Active,,,http://www.redfin.com/WA/Lynnwood/319-196th-Pl-SW-98036/unit-101/home/173323415,NWMLS,1671246,N,Y,47.820568,-122.237732
MLS Listing,,Single Family Residential,9631 237th Pl SW,Edmonds,WA,98020,549800,3,1.5,Firdale,1219,8276,1958,1,451,,Active,,,http://www.redfin.com/WA/Edmonds/9631-237th-Pl-SW-98020/home/2692060,NWMLS,1670070,N,Y,47.7838726,-122.3625538
MLS Listing,,Single Family Residential,14826 387th Ave SE,Gold Bar,WA,98251,199950,1,1,Gold Bar,833,43560,1962,1,240,,Active,,,http://www.redfin.com/WA/Gold-Bar/14826-387th-Ave-SE-98251/home/2451096,NWMLS,1671106,N,Y,47.8635801,-121.7130956
MLS Listing,,Single Family Residential,2014 Rainier Ave,Everett,WA,98201,350000,2,1,North Everett,1068,6098,1901,1,328,,Active,,,http://www.redfin.com/WA/Everett/2014-Rainier-Ave-98201/home/2669117,NWMLS,1669200,N,Y,47.9904922,-122.1987742
MLS Listing,,Single Family Residential,22224 76th Ave W,Edmonds,WA,98026,449000,2,1,Edmonds,718,9148,1952,1,625,,Active,,,http://www.redfin.com/WA/Edmonds/22224-76th-Ave-W-98026/home/2713422,NWMLS,1671206,N,Y,47.7972079,-122.3358878
MLS Listing,,Condo/Co-op,5012 146th Pl NE #202,Marysville,WA,98271,325000,3,2,North Marysville,1213,64916,2008,1,268,315,Active,,,http://www.redfin.com/WA/Marysville/5012-146th-Pl-NE-98271/unit-202/home/21500337,NWMLS,1671238,N,Y,48.1287798,-122.1633508
MLS Listing,,Townhouse,9224 11th Pl NE Unit A,Lake Stevens,WA,98258,385000,3,2.5,Lake Stevens,1656,46319,2013,1,232,140,Active,,,http://www.redfin.com/WA/Lake-Stevens/9224-11th-Pl-NE-98258/unit-A/home/50663161,NWMLS,1670980,N,Y,48.006831,-122.106065
MLS Listing,,Single Family Residential,24128 E Greystone Ln,Woodway,WA,98020,1395000,4,4,Woodway,4101,9583,2003,1,340,75,Active,,,http://www.redfin.com/WA/Woodway/24128-E-Greystone-Ln-98020/home/2889928,NWMLS,1670695,N,Y,47.78009,-122.3785626
MLS Listing,,Townhouse,13516 69th Ave SE,Snohomish,WA,98296,535000,4,2.5,Silver Firs,1873,5000,2001,1,286,94,Active,,,http://www.redfin.com/WA/Snohomish/13516-69th-Ave-SE-98296/home/2893794,NWMLS,1668322,N,Y,47.874066,-122.1394591
MLS Listing,,Townhouse,625 Portage St,Arlington,WA,98223,355000,3,2.25,Arlington,1362,871,1993,1,261,49,Active,,,http://www.redfin.com/WA/Arlington/625-Portage-St-98223/home/2832657,NWMLS,1671196,N,Y,48.185427,-122.122924
MLS Listing,,Single Family Residential,17627 17th Dr SE,Bothell,WA,98012,575000,3,2.25,North Bothell,1578,13068,1978,1,364,,Active,,,http://www.redfin.com/WA/Bothell/17627-17th-Dr-SE-98012/home/2778305,NWMLS,1669751,N,Y,47.8375628,-122.2087251
MLS Listing,,Single Family Residential,13831 83rd Ave NE,Arlington,WA,98223,399500,4,1.5,Arlington,1918,230432,1974,1,208,,Active,,,http://www.redfin.com/WA/Arlington/13831-83rd-Ave-NE-98223/home/2453178,NWMLS,1669226,N,Y,48.1207957,-122.1181276
MLS Listing,,Single Family Residential,124 173 St SW,Bothell,WA,98012,645000,3,2,Martha Lake,1831,11325,1997,1,352,,Active,,,http://www.redfin.com/WA/Bothell/124-173rd-St-SW-98012/home/2855661,NWMLS,1668302,N,Y,47.8412268,-122.2347218
MLS Listing,,Single Family Residential,16611 White Mountain Rd,Monroe,WA,98272,435000,3,2.25,Foothills,1308,4792,1998,1,333,27,Active,,,http://www.redfin.com/WA/Monroe/16611-White-Mountain-Rd-SE-98272/home/2863095,NWMLS,1669819,N,Y,47.8776225,-122.0081831
MLS Listing,,Condo/Co-op,1115 4th Ave S Unit 3A,Edmonds,WA,98020,489000,2,1.75,Edmonds Bowl,1064,,1986,1,460,448,Active,,,http://www.redfin.com/WA/Edmonds/1115-4th-Ave-S-98020/unit-3A/home/11885414,NWMLS,1669350,N,Y,47.8012506,-122.3785788
MLS Listing,,Single Family Residential,22717 35th Dr SE Unit J-26,Bothell,WA,98021,939995,5,2.75,Bothell,2703,4412,2020,1,348,87,Active,,,http://www.redfin.com/WA/Bothell/22717-35th-Dr-SE-98021/unit-J-26/home/173324153,NWMLS,1671122,N,Y,47.7933848,-122.1856762
MLS Listing,,Townhouse,120 124th St SW Unit B10,Everett,WA,98204,210000,2,2.25,Silver Lake,1135,436,1979,1,185,363,Active,,,http://www.redfin.com/WA/Everett/120-124th-St-SW-98204/unit-B10/home/2787385,NWMLS,1664869,N,Y,47.8846419,-122.2354408
MLS Listing,,Single Family Residential,21712 3rd Ave SE,Bothell,WA,98021,614500,3,1.75,Queensborough,1885,18731,1976,1,326,,Active,,,http://www.redfin.com/WA/Bothell/21712-3rd-Ave-SE-98021/home/2727399,NWMLS,1662926,N,Y,47.8007137,-122.228168
MLS Listing,,Mobile/Manufactured Home,11901 55th Ave NE #20,Marysville,WA,98271,139950,3,2,Marysville,1540,,2001,1,91,,Active,,,http://www.redfin.com/WA/Marysville/11901-55th-Ave-NE-98271/unit-20/home/2873068,NWMLS,1668019,N,Y,48.1021686,-122.1554309
MLS Listing,,Single Family Residential,4824 Fowler Ave,Everett,WA,98203,565000,4,2.5,Forest Park,2638,20473,1978,1,214,,Active,,,http://www.redfin.com/WA/Everett/4824-Fowler-Ave-98203/home/2666673,NWMLS,1664781,N,Y,47.9529662,-122.2207983
MLS Listing,,Single Family Residential,P2 Lot10 High Bridge Rd,Monroe,WA,98272,1510990,4,3.25,Cathcart,3201,43560,2020,1,472,,Active,,,http://www.redfin.com/WA/Monroe/P2-Lot10-High-Bridge-Rd-98272/home/173323837,NWMLS,1670211,N,Y,47.823813,-122.042375
MLS Listing,,Single Family Residential,10314 37th St SE,Lake Stevens,WA,98258,564950,3,2.5,Bunk Foss,1716,40075,1978,1,329,,Active,,,http://www.redfin.com/WA/Lake-Stevens/10314-37th-St-SE-98258/home/2620854,NWMLS,1671045,N,Y,47.962506,-122.0925189
MLS Listing,,Vacant Land,6721 Pioneer Hwy,Stanwood,WA,98292,395000,0,,Stanwood,,457380,,1,,,Active,,,http://www.redfin.com/WA/Stanwood/6721-Pioneer-Hwy-98292/home/28944810,NWMLS,1671088,N,Y,48.232523,-122.323955
MLS Listing,,Single Family Residential,4504 90th Pl NE,Marysville,WA,98270,370000,3,1,Marysville,1008,7841,1976,1,367,,Active,,,http://www.redfin.com/WA/Marysville/4504-90th-Pl-NE-98270/home/2697675,NWMLS,1671048,N,Y,48.0775536,-122.1702325
MLS Listing,,Single Family Residential,5926 135th Pl NE,Marysville,WA,98271,359000,3,1,North Marysville,1380,7841,1978,1,260,,Active,,,http://www.redfin.com/WA/Marysville/5926-135th-Pl-NE-98271/home/2778954,NWMLS,1669219,N,Y,48.1174732,-122.1506427
MLS Listing,,Single Family Residential,20508 64th Dr NE,Arlington,WA,98223,369950,3,1,Arlington,1296,11761,1970,1,285,,Active,,,http://www.redfin.com/WA/Arlington/20508-64th-Dr-NE-98223/home/2658676,NWMLS,1670784,N,Y,48.1820326,-122.1440585
MLS Listing,,Single Family Residential,13332 27th Dr SE,Mill Creek,WA,98012,560000,4,2.25,Mill Creek,1794,7841,1988,1,312,,Active,,,http://www.redfin.com/WA/Mill-Creek/13332-27th-Dr-SE-98012/home/2810402,NWMLS,1668561,N,Y,47.8758271,-122.1959209
MLS Listing,,Single Family Residential,20410 29th Ave W,Lynnwood,WA,98036,449000,3,2,Alderwood,1094,8276,1985,1,410,,Active,,,http://www.redfin.com/WA/Lynnwood/20410-29th-Ave-W-98036/home/2675377,NWMLS,1660152,N,Y,47.8131499,-122.2730984
MLS Listing,,Single Family Residential,5718 45th Ave SE,Everett,WA,98201,1049000,4,2.5,Ebey Island,2916,1362993,1927,1,360,,Active,,,http://www.redfin.com/WA/Everett/5718-45th-Ave-98201/home/2467881,NWMLS,1670371,N,Y,47.9440103,-122.1730306
MLS Listing,,Condo/Co-op,1430 W Casino Rd #292,Everett,WA,98204,380000,3,2.5,Everett,1470,,1999,1,259,343,Active,,,http://www.redfin.com/WA/Everett/1430-W-Casino-Rd-98204/unit-292/home/2883827,NWMLS,1668139,N,Y,47.9217044,-122.2542387
MLS Listing,,Single Family Residential,4822 Rucker Ave,Everett,WA,98203,550000,4,1.75,Claremont,2800,2712,1952,1,196,,Active,,,http://www.redfin.com/WA/Everett/4822-Rucker-Ave-98203/home/2674223,NWMLS,1671002,N,Y,47.9533965,-122.2092569
MLS Listing,,Single Family Residential,2613 Panaview Blvd,Everett,WA,98203,499000,4,2,Everett,1808,10019,1968,1,276,,Active,,,http://www.redfin.com/WA/Everett/2613-Panaview-Blvd-98203/home/2757513,NWMLS,1670562,N,Y,47.9276003,-122.1966505
MLS Listing,,Single Family Residential,44413 Fir Rd,Gold Bar,WA,98251,430000,2,0.75,Big Bend,1090,21334,1998,1,394,,Active,,,http://www.redfin.com/WA/Gold-Bar/44413-Fir-Rd-98251/home/2696702,NWMLS,1666553,N,Y,47.839839,-121.6358291
MLS Listing,,Single Family Residential,19509 131st Pl NE,Granite Falls,WA,98252,185000,1,1,Canyon Falls,384,12632,1963,1,482,,Active,,,http://www.redfin.com/WA/Granite-Falls/19509-131st-Pl-NE-98252/home/17355355,NWMLS,1670922,N,Y,48.114165,-121.9695401
MLS Listing,,Townhouse,10 E Casino Rd Unit C 14,Everett,WA,98208,236000,2,1.75,South Everett,1060,31165,1994,1,223,212,Active,,,http://www.redfin.com/WA/Everett/10-E-Casino-Rd-98208/unit-C14/home/2840393,NWMLS,1670520,N,Y,47.9206673,-122.2327703
MLS Listing,,Single Family Residential,1603 Chestnut St,Everett,WA,98201,330000,2,0.75,Everett,1002,4792,1916,1,329,,Active,,,http://www.redfin.com/WA/Everett/1603-Chestnut-St-98201/home/2764067,NWMLS,1668535,N,Y,47.9959196,-122.187356
MLS Listing,,Vacant Land,23411 27th Ave SE,Bothell,WA,98021,1100000,0,,Canyon Park,,107158,,1,,,Active,,,http://www.redfin.com/WA/Bothell/23411-27th-Ave-SE-98021/home/161221042,NWMLS,1670950,N,Y,47.7854016,-122.1939076
MLS Listing,,Single Family Residential,1014 C Ave S,Edmonds,WA,98020,949950,4,2.5,Edmonds Bowl,2400,6970,1972,1,396,,Active,,,http://www.redfin.com/WA/Edmonds/1014-C-Ave-S-98020/home/2763826,NWMLS,1669875,N,Y,47.8027867,-122.3685321
MLS Listing,,Single Family Residential,2210 Lincoln Pl,Snohomish,WA,98290,575000,3,2,Snohomish,1634,7405,2012,1,352,8,Active,,,http://www.redfin.com/WA/Snohomish/2210-Lincoln-Pl-98290/home/45390902,NWMLS,1660661,N,Y,47.9386649,-122.0874588
MLS Listing,,Single Family Residential,3820 209th Pl SE,Bothell,WA,98021,879900,3,2.5,Canyon Park,2958,6534,2000,1,297,25,Active,,,http://www.redfin.com/WA/Bothell/3820-209th-Pl-SE-98021/home/2885197,NWMLS,1662638,N,Y,47.8073873,-122.1813957
MLS Listing,,Single Family Residential,7131 Skinner Rd,Granite Falls,WA,98252,645000,4,1.75,Granite Falls,2824,263102,1918,1,228,,Active,,,http://www.redfin.com/WA/Granite-Falls/7131-Skinner-Rd-98252/home/2615946,NWMLS,1670691,N,Y,48.061971,-121.96589
MLS Listing,,Single Family Residential,4909 216th Pl SW,Mountlake Terrace,WA,98043,425000,4,1,Mountlake Terrace,2016,6534,1961,1,211,,Active,,,http://www.redfin.com/WA/Mountlake-Terrace/4909-216th-Pl-SW-98043/home/2723625,NWMLS,1670328,N,Y,47.8027997,-122.3008255
MLS Listing,,Single Family Residential,128 231st St SE,Bothell,WA,98021,750000,4,1.75,Canyon Park,1998,17860,1967,1,375,,Active,,,http://www.redfin.com/WA/Bothell/128-231st-St-SE-98021/home/2706304,NWMLS,1668286,N,Y,47.788225,-122.2287002
MLS Listing,,Single Family Residential,7823 272nd St NW,Stanwood,WA,98292,450000,3,2,Stanwood,1467,6970,2018,1,307,,Active,,,http://www.redfin.com/WA/Stanwood/7823-272nd-St-NW-98292/home/167385006,NWMLS,1670340,N,Y,48.243554,-122.339724
MLS Listing,,Vacant Land,16714 363rd Ave SE,Sultan,WA,98294,300000,0,,Sultan,,435600,,1,,,Active,,,http://www.redfin.com/WA/Sultan/16714-363rd-Ave-SE-98294/home/173321077,NWMLS,1670291,N,Y,47.84673,-121.746623
MLS Listing,,Vacant Land,50425 Mt Index River Rd,Gold Bar,WA,98251,40000,0,,Gold Bar,,14810,,1,,,Active,,,http://www.redfin.com/WA/Gold-Bar/50425-Mt-Index-River-Rd-98251/home/17355190,NWMLS,1670672,N,Y,47.803815,-121.55458
MLS Listing,,Single Family Residential,10325 E Davies Loop Rd,Lake Stevens,WA,98205,725000,3,2.5,Lake Stevens,2405,9583,1987,1,301,,Active,,,http://www.redfin.com/WA/Lake-Stevens/10325-E-Davies-Loop-Rd-98258/home/2883596,NWMLS,1670759,N,Y,48.0019459,-122.0918185
MLS Listing,,Single Family Residential,9923 183rd Pl SE,Snohomish,WA,98296,625000,3,1.75,Snohomish,1613,20473,1989,1,387,,Active,,,http://www.redfin.com/WA/Snohomish/9923-183rd-Pl-SE-98296/home/2817731,NWMLS,1669922,N,Y,47.8311419,-122.0988186
MLS Listing,,Single Family Residential,3717 73rd Ave NE,Marysville,WA,98270,420000,3,2.5,Soper Hill,1758,6098,2004,1,239,25,Active,,,http://www.redfin.com/WA/Marysville/3717-73rd-Ave-NE-98270/home/2908445,NWMLS,1670728,N,Y,48.0302319,-122.1327412
MLS Listing,,Single Family Residential,1729 105th Dr SE,Lake Stevens,WA,98258,663950,4,2.5,Lake Stevens,3007,4000,2021,1,221,115,Active,,,http://www.redfin.com/WA/Lake-Stevens/1729-105th-Dr-SE-98258/home/173320667,NWMLS,1670794,N,Y,47.9741497,-122.0894587
