SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2810 Dogwood Ln,Camano Island,WA,98282,455000,3,1.75,Idlewood,1966,25441,1991,1,231,,Active,,,http://www.redfin.com/WA/Camano/2810-Dogwood-Ln-98282/home/16695307,NWMLS,1662325,N,Y,48.10869,-122.4244439
MLS Listing,,Single Family Residential,362 SE Neil St,Oak Harbor,WA,98277,339000,4,1.5,City Of Oak Harbor,1533,7257,1948,1,221,,Active,,,http://www.redfin.com/WA/Oak-Harbor/362-SE-Neil-St-98277/home/16698386,NWMLS,1669289,N,Y,48.2958269,-122.6405017
MLS Listing,,Single Family Residential,136 Sonshine Ln,Camano Island,WA,98282,525000,3,2,Country Club,1756,43662,1995,1,299,,Active,,,http://www.redfin.com/WA/Camano/136-Sonshine-Ln-98282/home/16706289,NWMLS,1659948,N,Y,48.149806,-122.4761257
MLS Listing,,Single Family Residential,486 SE Ireland St,Oak Harbor,WA,98277,327000,3,1,City Of Oak Harbor,1221,9164,1984,1,268,,Active,,,http://www.redfin.com/WA/Oak-Harbor/486-SE-Ireland-St-98277/home/16686974,NWMLS,1666550,N,Y,48.2942328,-122.6463668
MLS Listing,,Vacant Land,Alpha Ln,Freeland,WA,98249,299000,0,,Freeland,,77785,,1,,,Active,,,http://www.redfin.com/WA/FREELAND/ALPHA-LN-98249/home/22893605,NWMLS,1670958,N,Y,47.998675,-122.540852
MLS Listing,,Single Family Residential,781 Roberts Bluff Rd,Coupeville,WA,98239,530000,2,1,Coupeville,622,9238,1950,1,852,46,Active,,,http://www.redfin.com/WA/Coupeville/781-Roberts-Bluff-Rd-98239/home/16686966,NWMLS,1667150,N,Y,48.182021,-122.586231
MLS Listing,,Single Family Residential,1024 NW Anchor Dr,Oak Harbor,WA,98277,330000,3,2,City Of Oak Harbor,1092,8200,1968,1,302,,Active,October-1-2020 04:30 PM,October-1-2020 06:30 PM,http://www.redfin.com/WA/Oak-Harbor/1024-NW-Anchor-Dr-98277/home/16688441,NWMLS,1670629,N,Y,48.3067369,-122.6588256
MLS Listing,,Single Family Residential,1443 Martha Way,Oak Harbor,WA,98277,525000,3,2,Oak Harbor,2551,13516,1940,1,206,,Active,,,http://www.redfin.com/WA/Oak-Harbor/1443-Martha-Way-98277/home/16693453,NWMLS,1669202,N,Y,48.262488,-122.748352
MLS Listing,,Single Family Residential,4617 Tanner View Dr,Clinton,WA,98236,1115000,3,3.5,Clinton,4262,14739,1999,1,262,26,Active,,,http://www.redfin.com/WA/Clinton/4617-Tanner-View-Dr-98236/home/16687867,NWMLS,1669480,N,Y,47.982832,-122.3647059
MLS Listing,,Vacant Land,Kims Way,Oak Harbor,WA,98277,249900,0,,North Whidbey,,441263,,1,,,Active,,,http://www.redfin.com/WA/Oak-Harbor/Kims-Way-98277/home/173319706,NWMLS,1670526,N,Y,48.317255,-122.678746
MLS Listing,,Vacant Land,1303 Pilchuck Dr,Camano Island,WA,98282,60000,0,,Camano Vista,,13471,,1,,,Active,,,http://www.redfin.com/WA/Camano/1303-Pilchuck-Dr-98282/home/21656093,NWMLS,1666856,N,Y,48.1008749,-122.4063913
MLS Listing,,Single Family Residential,1654 Lynne Dr,Freeland,WA,98249,445000,2,2.5,Freeland,1420,10000,1991,1,313,,Active,,,http://www.redfin.com/WA/Freeland/1654-Lynne-Dr-98249/home/16683071,NWMLS,1670564,N,Y,48.0146766,-122.5254173
MLS Listing,,Single Family Residential,670 NW Mizzen Dr,Oak Harbor,WA,98277,365000,3,1.75,City Of Oak Harbor,1419,8751,1989,1,257,,Active,October-3-2020 12:00 PM,October-3-2020 02:00 PM,http://www.redfin.com/WA/Oak-Harbor/670-NW-Mizzen-Dr-98277/home/16690323,NWMLS,1669481,N,Y,48.3035464,-122.6730786
MLS Listing,,Single Family Residential,1727 SW Downfield Way,Oak Harbor,WA,98277,473900,3,2.5,City Of Oak Harbor,2295,6305,2012,2,206,40,Active,,,http://www.redfin.com/WA/Oak-Harbor/1727-SW-Downfield-Way-98277/home/45463379,NWMLS,1669846,N,Y,48.2845098,-122.6949494
MLS Listing,,Vacant Land,Harbor Ave,Freeland,WA,98249,165000,0,,Freeland,,19166,,2,,,Active,,,http://www.redfin.com/WA/Freeland/S-Harbor-Ave-98249/home/16715325,NWMLS,1668810,N,Y,48.01085,-122.523708
MLS Listing,,Vacant Land,NW Front St,Coupeville,WA,98239,240000,0,,Coupeville,,3600,,2,,,Active,,,http://www.redfin.com/WA/Coupeville/Front-St-NE-98239/home/109465923,NWMLS,1669999,N,Y,48.221084,-122.685898
MLS Listing,,Mobile/Manufactured Home,190 Skagit Ave,Camano Island,WA,98282,424800,3,2,North End,1620,15397,1996,5,262,,Active,,,http://www.redfin.com/WA/Camano/190-Skagit-Ave-98282/home/16683604,NWMLS,1667242,N,Y,48.2542869,-122.4719905
MLS Listing,,Single Family Residential,1575 Polnell Rd,Oak Harbor,WA,98277,685000,3,2.25,Oak Harbor,2206,47916,1976,5,311,,Active,,,http://www.redfin.com/WA/Oak-Harbor/1575-Polnell-Rd-98277/home/16710240,NWMLS,1667471,N,Y,48.2848855,-122.5303505
MLS Listing,,Vacant Land,51 E Alder View Ln,Greenbank,WA,98253,99500,0,,Greenbank,,55474,,5,,,Active,,,http://www.redfin.com/WA/Greenbank/51-Alder-St-98253/home/173071541,NWMLS,1669277,N,Y,48.076694,-122.587452
MLS Listing,,Vacant Land,1387 Dallman Rd,Camano Island,WA,98282,599000,0,,Mabana,,457511,,5,,,Active,,,http://www.redfin.com/WA/Camano/1387-E-Dallman-Rd-98282/home/16704931,NWMLS,1668607,N,Y,48.096403,-122.4109509
MLS Listing,,Single Family Residential,4623 S Pintail Rd,Langley,WA,98260,749900,4,2.75,Goss Lake,2265,79188,1950,5,331,,Active,,,http://www.redfin.com/WA/Langley/4623-S-Pintail-Rd-98260/home/16698280,NWMLS,1663457,N,Y,48.043269,-122.480665
MLS Listing,,Single Family Residential,1238 View St,Camano Island,WA,98282,464950,2,2.75,Country Club,2732,10174,2007,5,170,7,Active,,,http://www.redfin.com/WA/Camano/1238-S-View-St-98282/home/16843683,NWMLS,1664222,N,Y,48.1657768,-122.4798571
MLS Listing,,Single Family Residential,1954 Shore Ave,Freeland,WA,98249,2490000,3,3,Useless Bay,2610,10850,2005,5,954,,Active,,,http://www.redfin.com/WA/Freeland/1954-Shore-Ave-98249/home/16703094,NWMLS,1665799,N,Y,47.9845398,-122.5098457
MLS Listing,,Single Family Residential,1996 Cranberry Ln,Camano Island,WA,98282,1225000,3,4.25,State Park,4900,207781,2003,5,250,,Active,,,http://www.redfin.com/WA/Camano/1996-S-150th-W-98282/home/16710087,NWMLS,1663829,N,Y,48.139348,-122.493165
MLS Listing,,Single Family Residential,1517 SE Camano Dr,Camano Island,WA,98282,395000,2,1.5,Country Club,1318,8398,1991,5,300,15,Active,,,http://www.redfin.com/WA/Camano/1517-E-Camano-Dr-98282/home/16702913,NWMLS,1660793,N,Y,48.155274,-122.465955
MLS Listing,,Mobile/Manufactured Home,1643 Aspen Dr,Camano Island,WA,98282,317900,3,2,Lost Lake,1200,13302,1986,6,265,45,Active,,,http://www.redfin.com/WA/Camano/1643-Aspen-Dr-98282/home/16694272,NWMLS,1666241,N,Y,48.1512737,-122.4845326
MLS Listing,,Vacant Land,Oakes Rd,Coupeville,WA,98239,180000,0,,Coupeville,,246985,,6,,,Active,,,http://www.redfin.com/WA/Unknown/Hill-Rd-98239/home/16682163,NWMLS,1667824,N,Y,48.183987,-122.605599
MLS Listing,,Single Family Residential,6860 Twin Cedars Dr,Clinton,WA,98236,795000,3,2.75,Clinton,2595,348103,1997,6,306,,Active,,,http://www.redfin.com/WA/Clinton/6860-S-Twin-Cedars-Dr-98236/home/16706864,NWMLS,1662468,N,Y,47.96108,-122.377852
MLS Listing,,Single Family Residential,167 Maple St,Camano Island,WA,98282,330000,1,1.75,Madrona,884,3999,1903,6,373,,Active,,,http://www.redfin.com/WA/Camano/167-N-Maple-St-98282/home/16694049,NWMLS,1666696,N,Y,48.2172614,-122.5342128
MLS Listing,,Vacant Land,Lot 3 Twin Oaks Ln,Freeland,WA,98249,210000,0,,Freeland,,112291,,7,,,Active,,,http://www.redfin.com/WA/Freeland/Lot-3-Twin-Oaks-Ln-98249/home/173273023,NWMLS,1667480,N,Y,48.01814,-122.513295
MLS Listing,,Single Family Residential,6582 Humphrey Rd,Clinton,WA,98236,519000,2,1.75,Clinton,1750,17259,1976,7,297,,Active,,,http://www.redfin.com/WA/Clinton/6582-Humphrey-Rd-98236/home/16699829,NWMLS,1664089,N,Y,47.9718251,-122.3561835
MLS Listing,,Single Family Residential,3060 SW Scenic Heights St,Oak Harbor,WA,98277,849900,3,1.5,Oak Harbor,2270,38698,1918,7,374,,Active,,,http://www.redfin.com/WA/Oak-Harbor/3060-SW-Scenic-Heights-St-98277/home/16711891,NWMLS,1667205,N,Y,48.2739649,-122.663804
MLS Listing,,Vacant Land,Lot 1 Twin Oaks Ln,Freeland,WA,98249,225000,0,,Freeland,,120226,,7,,,Active,,,http://www.redfin.com/WA/Freeland/Lot-1-Twin-Oaks-Ln-98249/home/171942238,NWMLS,1667162,N,Y,48.018155,-122.514177
MLS Listing,,Vacant Land,5 Race Rd,Coupeville,WA,98239,175000,0,,Race Lagoon,,40162,,7,,,Active,,,http://www.redfin.com/WA/Coupeville/5-Race-Rd-98239/home/114023599,NWMLS,1667944,N,Y,48.2058918,-122.6058206
MLS Listing,,Condo/Co-op,1890 SW Scenic Heights Rd Unit B3,Oak Harbor,WA,98277,315000,3,2.5,Oak Harbor,1531,,2004,7,206,181,Active,,,http://www.redfin.com/WA/Oak-Harbor/1890-SW-Scenic-Heights-St-98277/unit-B3/home/16682191,NWMLS,1666777,N,Y,48.2832127,-122.6654231
MLS Listing,,Single Family Residential,4966 Spinnaker Dr,Freeland,WA,98249,450000,4,2.5,Holmes Harbor (Gyc),1922,9395,2006,7,234,,Active,,,http://www.redfin.com/WA/Freeland/4966-S-Spinnaker-Dr-98249/home/16696585,NWMLS,1667583,N,Y,48.030319,-122.548688
MLS Listing,,Single Family Residential,4936 Harbor Hills Dr,Freeland,WA,98249,675000,4,3,Holmes Harbor (Gyc),2683,7247,2007,8,252,,Active,,,http://www.redfin.com/WA/Freeland/4936-Harbor-Hills-Dr-98249/home/16846305,NWMLS,1667524,N,Y,48.031566,-122.542573
MLS Listing,,Single Family Residential,3289 Carriage Ct,Clinton,WA,98236,245000,2,1,Maxwelton,1038,80190,1913,8,236,,Active,,,http://www.redfin.com/WA/Clinton/3289-E-Carriage-Ct-98236/home/16706155,NWMLS,1666687,N,Y,47.960857,-122.436118
MLS Listing,,Single Family Residential,2433 Soundview Dr,Langley,WA,98260,595000,3,2.5,Useless Bay,2485,9001,1988,8,239,31,Active,,,http://www.redfin.com/WA/Langley/2433-Soundview-Dr-98260/home/16684876,NWMLS,1662455,N,Y,47.9974599,-122.48364
MLS Listing,,Vacant Land,Lot 6 Delphinium Dr,Greenbank,WA,98253,60000,0,,Coupeville,,9010,,8,,,Active,,,http://www.redfin.com/WA/Greenbank/Lot-6-Delphinium-Dr-98253/home/173258879,NWMLS,1662000,N,Y,48.114717,-122.570969
MLS Listing,,Condo/Co-op,130 E North Camano Dr #4,Camano Island,WA,98282,265000,2,1,Utsalady,856,4000,1978,8,310,250,Active,October-4-2020 12:00 PM,October-4-2020 03:00 PM,http://www.redfin.com/WA/Camano/130-E-North-Camano-Dr-98282/unit-4/home/16684347,NWMLS,1667079,N,Y,48.2527074,-122.4746533
MLS Listing,,Single Family Residential,580 SE Ireland St,Oak Harbor,WA,98277,299999,4,2.5,Oak Harbor,1914,9418,1956,9,157,,Active,,,http://www.redfin.com/WA/Oak-Harbor/580-SE-Ireland-St-98277/home/16687651,NWMLS,1666659,N,Y,48.2934875,-122.6463712
MLS Listing,,Single Family Residential,869 Cedar Ln,Camano Island,WA,98282,549000,3,3.75,Westside,3605,102366,1982,9,152,20,Active,,,http://www.redfin.com/WA/Camano/869-Cedar-Ln-98282/home/16701117,NWMLS,1666485,N,Y,48.2027839,-122.5302542
