SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,7646 Opal Ridge Ln,Bainbridge Island,WA,98110,249900,0,,Bainbridge Island,,48352,,1,,,Active,,,http://www.redfin.com/WA/Bainbridge-Island/7646-Opal-Ridge-Ln-98110/home/161095396,NWMLS,1670461,N,Y,47.615645,-122.550634
MLS Listing,,Vacant Land,4130 Lakeview Ln NW,Bremerton,WA,98312,140000,0,,Wildcat Lake,,41817,,1,,,Active,,,http://www.redfin.com/WA/Bremerton/4130-NW-Lakeview-Dr-98312/home/40280545,NWMLS,1670517,N,Y,47.5829845,-122.7059422
MLS Listing,,Vacant Land,3043 NW Bucklin Hill Rd,Silverdale,WA,98383,1925000,0,,Silverdale,,57935,,1,,,Active,,,http://www.redfin.com/WA/Silverdale/3043-NW-Bucklin-Hill-Rd-98383/home/161092064,NWMLS,1670525,N,Y,47.647929,-122.689509
MLS Listing,,Single Family Residential,7600 Tyee Way NE,Bremerton,WA,98311,390000,3,2,Central Kitsap,1858,9583,1976,1,210,,Active,,,http://www.redfin.com/WA/Bremerton/7600-Tyee-Way-NE-98311/home/2446963,NWMLS,1670440,N,Y,47.6322113,-122.5930862
MLS Listing,,Single Family Residential,5175 NW Discovery Ridge Ct,Silverdale,WA,98383,425000,3,2.25,Silverdale,1620,13068,1992,1,262,6,Active,,,http://www.redfin.com/WA/Silverdale/5175-NW-Discovery-Ridge-Ct-98383/home/2476820,NWMLS,1655671,N,Y,47.6503483,-122.7179053
MLS Listing,,Single Family Residential,2547 Vardon Cir SW,Port Orchard,WA,98367,655700,4,2.5,McCormick,3349,7123,2020,2,196,66,Active,,,http://www.redfin.com/WA/Port-Orchard/2547-Donnegal-Cir-SW-98367/home/173312370,NWMLS,1670326,N,Y,47.50638,-122.678255
MLS Listing,,Single Family Residential,26131 Bond Rd NE,Kingston,WA,98346,615000,3,,Kingston,2668,104544,1977,2,231,,Active,,,http://www.redfin.com/WA/Kingston/26131-Bond-Rd-NE-98346/home/2129049,NWMLS,1668732,N,Y,47.80274,-122.5806429
MLS Listing,,Single Family Residential,950 NW Rasmussen Ct,Poulsbo,WA,98370,418500,3,2.5,Poulsbo,2288,44867,1968,2,183,,Active,,,http://www.redfin.com/WA/Poulsbo/950-NW-Rasmussen-Ct-98370/home/11762468,NWMLS,1669261,N,Y,47.751785,-122.661342
MLS Listing,,Single Family Residential,11678 NE Tulin Rd,Kingston,WA,98346,495000,3,1.75,Jefferson Beach,1631,101495,1907,2,303,,Active,,,http://www.redfin.com/WA/Kingston/11678-Tulin-Rd-NE-98346/home/2142371,NWMLS,1651464,N,Y,47.7684286,-122.4913399
MLS Listing,,Single Family Residential,391 NW Oakmont Way,Bremerton,WA,98311,429950,3,2.75,Fairgrounds,1686,8712,1983,2,255,,Active,,,http://www.redfin.com/WA/Bremerton/391-NW-Oakmont-Way-98311/home/2455125,NWMLS,1670205,N,Y,47.6325681,-122.6540493
MLS Listing,,Single Family Residential,3100 NE Nine Boulder Dr,Poulsbo,WA,98370,950000,3,2.5,Lofall,3888,103237,2017,2,244,62,Active,,,http://www.redfin.com/WA/Poulsbo/3100-NE-Nine-Boulder-Dr-98370/home/85957494,NWMLS,1666677,N,Y,47.8484136,-122.6073947
MLS Listing,,Single Family Residential,6205 NE Center St,Suquamish,WA,98392,429000,3,2.75,Chief Seattle Park,2010,20038,1980,2,213,,Active,,,http://www.redfin.com/WA/Suquamish/6205-NE-Center-St-98392/home/2381936,NWMLS,1669913,N,Y,47.7313496,-122.5666429
MLS Listing,,Single Family Residential,1123 Puget Dr E,Port Orchard,WA,98366,469900,3,2,Manchester,1864,19602,1992,2,252,,Active,,,http://www.redfin.com/WA/Port-Orchard/1123-Puget-Dr-E-98366/home/2398678,NWMLS,1669881,N,Y,47.5449454,-122.5442757
MLS Listing,,Single Family Residential,2460 Rocky Point Rd NW,Bremerton,WA,98312,499900,2,1,Rocky Point,1248,27443,1934,2,401,,Active,,,http://www.redfin.com/WA/Bremerton/2460-Rocky-Point-Rd-NW-98312/home/2190683,NWMLS,1667072,N,Y,47.583954,-122.667347
MLS Listing,,Single Family Residential,980 Bremerton Blvd W,Bremerton,WA,98312,299000,3,2.5,West Hills,1617,3049,2010,2,185,,Active,,,http://www.redfin.com/WA/Bremerton/980-Bremerton-Blvd-98312/home/35630307,NWMLS,1669551,N,Y,47.5536003,-122.6702326
MLS Listing,,Condo/Co-op,1602 Naval Ave #34,Bremerton,WA,98312,179990,2,1.75,West Bremerton,1041,,1980,3,173,540,Active,,,http://www.redfin.com/WA/Bremerton/1602-Naval-Ave-98312/unit-34/home/79108831,NWMLS,1667867,N,Y,47.5779987,-122.6456675
MLS Listing,,Single Family Residential,2133 11th St,Bremerton,WA,98312,349900,3,2,Charleston,1900,6098,1919,4,184,,Active,,,http://www.redfin.com/WA/Bremerton/2133-11th-St-98312/home/2316993,NWMLS,1669209,N,Y,47.5707984,-122.6481032
MLS Listing,,Single Family Residential,3756 NW Linden Ln,Bremerton,WA,98312,649950,3,1.75,Bremerton,2022,93218,1960,4,321,,Active,,,http://www.redfin.com/WA/Bremerton/3756-NW-Linden-Ln-98312/home/2164315,NWMLS,1663702,N,Y,47.6028424,-122.6984731
MLS Listing,,Single Family Residential,1885 Claret Loop NW,Poulsbo,WA,98370,488000,4,2.5,Vinland,2257,4356,2015,4,216,56,Active,,,http://www.redfin.com/WA/Poulsbo/1885-Claret-Loop-NW-98370/home/75175218,NWMLS,1664813,N,Y,47.76112,-122.6713023
MLS Listing,,Condo/Co-op,165 Lovell Ave SW,Bainbridge Island,WA,98110,1559000,3,1.5,Winslow,1740,10890,1982,5,896,55,Active,,,http://www.redfin.com/WA/Bainbridge-Island/165-Lovell-Ave-SW-98110/home/12416524,NWMLS,1660749,N,Y,47.6242723,-122.5265786
MLS Listing,,Single Family Residential,14286 Pioneer Way SE,Olalla,WA,98359,619900,4,3,Olalla,3048,40946,2006,5,203,,Active,,,http://www.redfin.com/WA/Olalla/14286-Pioneer-Way-SE-98359/home/8190555,NWMLS,1669148,N,Y,47.4185522,-122.5788302
MLS Listing,,Single Family Residential,2060 NW Cowgirl Way,Poulsbo,WA,98370,799500,3,2,Poulsbo,2196,218236,2000,5,364,,Active,,,http://www.redfin.com/WA/Poulsbo/2060-NW-Cowgirl-Way-98370/home/61707104,NWMLS,1641447,N,Y,47.7729618,-122.6759031
MLS Listing,,Single Family Residential,6394 SE North St,Port Orchard,WA,98367,425000,3,1.75,Long Lake,1484,24829,1985,5,286,,Active,,,http://www.redfin.com/WA/Port-Orchard/6394-SE-North-St-98367/home/2132866,NWMLS,1669310,N,Y,47.482934,-122.5679109
MLS Listing,,Single Family Residential,954 NW Selbo Rd,Bremerton,WA,98311,400000,3,2,Central Kitsap,1458,8276,1983,5,274,,Active,,,http://www.redfin.com/WA/Bremerton/954-NW-Selbo-Rd-98311/home/2245782,NWMLS,1666897,N,Y,47.643547,-122.6678112
MLS Listing,,Single Family Residential,9801 NE Bolero Dr,Bainbridge Island,WA,98110,1368000,4,3.5,Port Blakely,3603,21344,2007,5,380,75,Active,,,http://www.redfin.com/WA/Bainbridge-Island/9801-NE-Bolero-Dr-98110/home/12226630,NWMLS,1667105,N,Y,47.5896148,-122.5181397
MLS Listing,,Single Family Residential,3718 Olympic Ct SE,Port Orchard,WA,98366,624900,3,2.5,Southworth,2398,49223,2003,5,261,,Active,,,http://www.redfin.com/WA/Port-Orchard/3718-Olympic-Ct-SE-98366/home/2431901,NWMLS,1661103,N,Y,47.5148509,-122.5072285
MLS Listing,,Mobile/Manufactured Home,4829 Estonia Ct SE,Port Orchard,WA,98367,390000,4,2,South Kitsap,1782,13068,2004,5,219,,Active,,,http://www.redfin.com/WA/Port-Orchard/4829-Estonia-Ct-SE-98367/home/2502565,NWMLS,1668609,N,Y,47.503164,-122.623745
MLS Listing,,Single Family Residential,5550 NE Totten Rd,Poulsbo,WA,98370,548000,3,1,Poulsbo,1761,207346,1916,5,311,,Active,,,http://www.redfin.com/WA/Poulsbo/5550-NE-Totten-Rd-98370/home/2237277,NWMLS,1666411,N,Y,47.7236819,-122.574965
MLS Listing,,Single Family Residential,636 Janelle Pl NW,Bainbridge Island,WA,98110,929000,3,2.5,Winslow,2436,14810,1995,5,381,,Active,,,http://www.redfin.com/WA/Bainbridge-Island/636-Janelle-Pl-NW-98110/home/2266302,NWMLS,1666902,N,Y,47.6328564,-122.5280429
MLS Listing,,Single Family Residential,1336 N Rainier Ave,Bremerton,WA,98312,374900,3,1.75,Bremerton,1780,10890,1924,5,211,,Active,,,http://www.redfin.com/WA/Bremerton/1336-N-Rainier-Ave-98312/home/2316439,NWMLS,1667980,N,Y,47.5742293,-122.6506543
MLS Listing,,Vacant Land,3323 McCary Rd SW,Port Orchard,WA,98367,150000,0,,South Kitsap,,89298,,5,,,Active,,,http://www.redfin.com/WA/Port-Orchard/3323-McCary-Rd-SW-98367/home/2418351,NWMLS,1668667,N,Y,47.5192289,-122.7009949
MLS Listing,,Single Family Residential,1499 Baker Heights (Homesite 53) Lp,Bremerton,WA,98312,489950,4,2.5,West Bremerton,2311,4936,2020,5,212,50,Active,,,http://www.redfin.com/WA/Bremerton/1499-Baker-Heights-Loop-98312/home/173289202,NWMLS,1669184,N,Y,47.5559179,-122.6991416
MLS Listing,,Single Family Residential,122 Arvon,Bremerton,WA,98312,239000,2,2,Bremerton,1372,4356,1920,5,174,,Active,,,http://www.redfin.com/WA/Bremerton/122-Arvon-Ave-98312/home/2319313,NWMLS,1669058,N,Y,47.5645094,-122.6472219
MLS Listing,,Single Family Residential,4913 W Prospect St,Bremerton,WA,98312,325000,5,2,South Kitsap,2300,8712,1942,5,141,,Active,,,http://www.redfin.com/WA/Bremerton/4913-W-Prospect-St-98312/home/2416576,NWMLS,1668472,N,Y,47.5409829,-122.6815147
MLS Listing,,Multi-Family (2-4 Unit),8568 Tracyton Blvd NW Unit A&B,Bremerton,WA,98311,399000,4,2,Central Kitsap,1864,27007,1945,5,214,,Active,,,http://www.redfin.com/WA/Bremerton/8568-Tracyton-Blvd-NW-98311/unit-A-B/home/173286657,NWMLS,1668081,N,Y,47.6406367,-122.6723534
MLS Listing,,Single Family Residential,8294 NE Lovgreen Rd,Bainbridge Island,WA,98110,725000,3,2,Bainbridge Island,1951,198634,2003,6,372,,Active,,,http://www.redfin.com/WA/Bainbridge-Island/8294-NE-Lovgreen-Rd-98110/home/2192698,NWMLS,1667379,N,Y,47.672389,-122.5378618
MLS Listing,,Single Family Residential,2961 Sprague St,Port Orchard,WA,98366,349999,3,2,Port Orchard,1306,6098,2001,6,268,20,Active,,,http://www.redfin.com/WA/Port-Orchard/2961-Sprague-St-98366/home/2517135,NWMLS,1667120,N,Y,47.5359331,-122.6128663
MLS Listing,,Single Family Residential,2012 Marine Dr,Bremerton,WA,98312,475000,3,2.75,Marine Drive,2236,14810,1934,6,212,,Active,,,http://www.redfin.com/WA/Bremerton/2012-Marine-Dr-98312/home/2322174,NWMLS,1667030,N,Y,47.5793259,-122.6742548
MLS Listing,,Single Family Residential,28851 Falkner Rd,Poulsbo,WA,98370,449000,2,1.75,Lofall,1592,22216,1993,6,282,,Active,,,http://www.redfin.com/WA/Poulsbo/28851-Falkner-Rd-NE-98370/home/2213592,NWMLS,1668184,N,Y,47.8245576,-122.6414986
MLS Listing,,Single Family Residential,4930 Pine Rd NE,Bremerton,WA,98311,254100,3,2,Central Kitsap,1304,8712,1972,6,195,,Active,,,http://www.redfin.com/WA/Bremerton/4930-Pine-Rd-NE-98311/home/2391570,NWMLS,1668661,N,Y,47.6079454,-122.6390803
MLS Listing,,Single Family Residential,487 Cave Ave NE,Bainbridge Island,WA,98110,625000,3,1.5,Winslow,1152,13504,1981,6,543,,Active,,,http://www.redfin.com/WA/Bainbridge-Island/487-Cave-Ave-NE-98110/home/2342899,NWMLS,1667260,N,Y,47.6283005,-122.5133488
MLS Listing,,Condo/Co-op,7751 NE Beacon Pl Unit F103,Bremerton,WA,98311,192500,1,0.75,Central Kitsap,769,,2006,6,250,263,Active,,,http://www.redfin.com/WA/Bremerton/7751-Beacon-Pl-NE-98311/unit-F103/home/173277841,NWMLS,1667558,N,Y,47.633433,-122.6353385
MLS Listing,,Mobile/Manufactured Home,3061 Maple St SE,Port Orchard,WA,98366,200000,2,1,Port Orchard,960,6534,1972,6,208,,Active,,,http://www.redfin.com/WA/Port-Orchard/3061-SE-Maple-St-98366/home/2422145,NWMLS,1664143,N,Y,47.5322938,-122.6114836
MLS Listing,,Single Family Residential,1135 Olympic Ave,Bremerton,WA,98312,229950,3,1,Bremerton,1616,5663,1941,6,142,,Active,,,http://www.redfin.com/WA/Bremerton/1135-Olympic-Ave-98312/home/2317193,NWMLS,1668440,N,Y,47.5723028,-122.6492003
MLS Listing,,Townhouse,1297 Patmos Ln NW Unit B,Bainbridge Island,WA,98110,880000,3,2.25,Winslow,1962,6534,2007,6,449,200,Active,,,http://www.redfin.com/WA/Bainbridge-Island/1297-Patmos-Ln-NW-98110/unit-B/home/12172893,NWMLS,1667044,N,Y,47.6356444,-122.5293755
MLS Listing,,Single Family Residential,5364 NE Pineridge Dr,Bremerton,WA,98311,474900,4,2.25,Central Kitsap,2310,8276,1977,6,206,,Active,,,http://www.redfin.com/WA/Bremerton/5364-Pineridge-Dr-NE-98311/home/2448435,NWMLS,1667900,N,Y,47.6129021,-122.640086
MLS Listing,,Single Family Residential,1205 Daniels Ave,Bremerton,WA,98312,379000,3,2,West Hills,1743,4792,1998,6,217,,Active,,,http://www.redfin.com/WA/Bremerton/1205-Daniels-Ave-98312/home/2403510,NWMLS,1651469,N,Y,47.5531461,-122.6754648
MLS Listing,,Vacant Land,18770 Noll Rd NE,Poulsbo,WA,98370,175000,0,,Lincoln Hill,,209524,,6,,,Active,,,http://www.redfin.com/WA/Poulsbo/18770-Noll-Rd-NE-98370/home/161077427,NWMLS,1664961,N,Y,47.7331873,-122.6079844
MLS Listing,,Single Family Residential,1915 9th St,Bremerton,WA,98337,299900,2,1,West Bremerton,794,3920,1916,6,378,,Active,,,http://www.redfin.com/WA/Bremerton/1915-9th-St-98337/home/2325186,NWMLS,1666849,N,Y,47.5693486,-122.6439464
MLS Listing,,Single Family Residential,18650 Noll Rd NE,Poulsbo,WA,98370,599500,2,1,Lincoln Hill,1792,865102,1920,6,335,,Active,,,http://www.redfin.com/WA/Poulsbo/18650-Noll-Rd-NE-98370/home/161077426,NWMLS,1656319,N,Y,47.731812,-122.610645
MLS Listing,,Single Family Residential,14229 Vintage Dr SW,Port Orchard,WA,98367,499000,3,2.5,Glenwood,2440,158558,1991,6,205,21,Active,,,http://www.redfin.com/WA/Port-Orchard/14229-Vintage-Dr-SW-98367/home/2444715,NWMLS,1668349,N,Y,47.4187735,-122.6972215
MLS Listing,,Single Family Residential,115 McWilliams Ct,Bremerton,WA,98311,425000,3,1.75,Tracyton,1852,14810,1993,7,229,,Active,,,http://www.redfin.com/WA/Bremerton/115-NE-McWilliams-Ct-98311/home/2301177,NWMLS,1667127,N,Y,47.6169929,-122.6460951
MLS Listing,,Vacant Land,505 Shore Dr,Bremerton,WA,98310,500000,0,,Bremerton,,6970,,7,,,Active,,,http://www.redfin.com/WA/Bremerton/505-Shore-Dr-98310/home/2327764,NWMLS,1667452,N,Y,47.5675874,-122.6124621
MLS Listing,,Single Family Residential,7416 NE Abies Dr,Bainbridge Island,WA,98110,1495000,6,3.5,Meadowmeer,4972,37026,1994,7,301,,Active,,,http://www.redfin.com/WA/Bainbridge-Island/7416-NE-Abies-Dr-98110/home/2481472,NWMLS,1666930,N,Y,47.6671458,-122.5511225
MLS Listing,,Single Family Residential,2819 20th St,Bremerton,WA,98312,395000,3,1.75,Bremerton,1486,3920,2017,7,266,,Active,,,http://www.redfin.com/WA/Bremerton/2819-20th-St-98312/home/2322201,NWMLS,1665254,N,Y,47.5788764,-122.6554418
MLS Listing,,Single Family Residential,1980 N Wycoff Ave,Bremerton,WA,98312,370000,3,1.75,West Bremerton,2576,4792,2010,7,144,,Active,,,http://www.redfin.com/WA/Bremerton/1980-N-Wycoff-Ave-98312/home/28957867,NWMLS,1667189,N,Y,47.5794579,-122.654185
MLS Listing,,Single Family Residential,6775 Aegean Blvd NE,Bremerton,WA,98311,395000,4,2.25,Kariotis,1792,7405,1977,7,220,,Active,,,http://www.redfin.com/WA/Bremerton/6775-Aegean-Blvd-NE-98311/home/2449208,NWMLS,1661074,N,Y,47.6243774,-122.6127004
MLS Listing,,Vacant Land,4 SE Goat Trail Rd,Port Orchard,WA,98366,175000,0,,View Park,,24394,,7,,,Active,,,http://www.redfin.com/WA/Port-Orchard/4-SE-Goat-Trail-RD-98366/home/173268259,NWMLS,1665913,N,Y,47.475769,-122.525062
MLS Listing,,Vacant Land,5 SE Goat Trail Rd,Port Orchard,WA,98366,175000,0,,View Park,,24394,,7,,,Active,,,http://www.redfin.com/WA/Port-Orchard/5-SE-Goat-Trail-RD-98366/home/173268258,NWMLS,1665924,N,Y,47.47566,-122.525255
MLS Listing,,Vacant Land,6 SE Goat Trail Rd,Port Orchard,WA,98366,175000,0,,View Park,,24829,,7,,,Active,,,http://www.redfin.com/WA/Port-Orchard/6-SE-Goat-Trail-RD-98366/home/173268256,NWMLS,1665932,N,Y,47.475551,-122.525491
MLS Listing,,Vacant Land,2 SE Goat Trail Rd,Port Orchard,WA,98366,175000,0,,View Park,,24394,,7,,,Active,,,http://www.redfin.com/WA/Port-Orchard/2-SE-Goat-Trail-RD-98366/home/173268201,NWMLS,1665894,N,Y,47.476059,-122.524558
MLS Listing,,Vacant Land,1 SE Goat Trail Rd,Port Orchard,WA,98366,175000,0,,View Park,,23522,,7,,,Active,,,http://www.redfin.com/WA/Port-Orchard/1-SE-Goat-Trail-RD-98366/home/173268200,NWMLS,1665883,N,Y,47.476189,-122.524397
MLS Listing,,Vacant Land,3 SE Goat Trail Rd,Port Orchard,WA,98366,175000,0,,View Park,,24394,,7,,,Active,,,http://www.redfin.com/WA/Port-Orchard/3-SE-Goat-Trail-RD-98366/home/173268199,NWMLS,1665901,N,Y,47.475928,-122.524858
MLS Listing,,Single Family Residential,3629 Preble St,Bremerton,WA,98312,319999,2,2,Bremerton,1083,5663,2017,7,295,,Active,,,http://www.redfin.com/WA/Bremerton/3629-Preble-St-98312/home/85029237,NWMLS,1663312,N,Y,47.556119,-122.664159
MLS Listing,,Mobile/Manufactured Home,6116 Kitsap Way #43,Bremerton,WA,98312,125000,3,2,Bremerton,1824,2240,2000,7,69,,Active,,,http://www.redfin.com/WA/Bremerton/6116-Kitsap-Way-98312/unit-43/home/173267200,NWMLS,1666630,N,Y,47.5768534,-122.6963535
MLS Listing,,Single Family Residential,6745 NE Fir St,Suquamish,WA,98392,140000,2,0.75,Suquamish,900,6534,1918,8,156,,Active,,,http://www.redfin.com/WA/Suquamish/6745-NE-Fir-St-98392/home/2381123,NWMLS,1664958,N,Y,47.7308333,-122.5589028
MLS Listing,,Single Family Residential,7563 NE Meadowmeer Ln,Bainbridge Island,WA,98110,879000,3,3,Meadowmeer,3112,20909,1978,8,282,,Active,,,http://www.redfin.com/WA/Bainbridge-Island/7563-NE-Meadowmeer-Ln-98110/home/2354509,NWMLS,1666658,N,Y,47.6622794,-122.5492819
MLS Listing,,Mobile/Manufactured Home,6684 NE Fir St,Suquamish,WA,98392,135000,2,1,Suquamish,800,4356,1970,8,169,,Active,,,http://www.redfin.com/WA/Suquamish/6684-NE-Fir-St-98392/home/2381143,NWMLS,1664486,N,Y,47.7311762,-122.5599545
MLS Listing,,Single Family Residential,10125 Citation Ct,Bainbridge Island,WA,98110,2499900,4,5.75,Bainbridge,10556,74488,2006,8,237,100,Active,,,http://www.redfin.com/WA/Bainbridge-Island/10125-Citation-Ct-98110/home/2464776,NWMLS,1666791,N,Y,47.6544786,-122.5328367
MLS Listing,,Single Family Residential,13874 LaVigne Ct NE,Bainbridge Island,WA,98110,1150000,4,2.75,Sunrise,3601,42689,2018,8,319,125,Active,,,http://www.redfin.com/WA/Bainbridge-Island/13874-La-Vigne-Ct-NE-98110/home/109640773,NWMLS,1667259,N,Y,47.688658,-122.510964
MLS Listing,,Single Family Residential,579 SW Marion Dr,Port Orchard,WA,98367,364999,3,2,Port Orchard,1265,9148,2020,8,289,,Active,,,http://www.redfin.com/WA/Port-Orchard/579-SW-Marion-Dr-98367/home/173259533,NWMLS,1667229,N,Y,47.4402792,-122.6545431
MLS Listing,,Mobile/Manufactured Home,5307 State Hwy 303 NE #61,Bremerton,WA,98311,79900,3,1.75,East Bremerton,1440,,1974,8,55,,Active,,,http://www.redfin.com/WA/Bremerton/5307-Washington-303-98311/unit-61/home/173259102,NWMLS,1667198,N,Y,47.61063,-122.63123
