SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,6364 Ebbert Dr SE,Port Orchard,WA,98367,415000,3,2,Port Orchard,1452,20473,1995,1,286,,Active,,,http://www.redfin.com/WA/Port-Orchard/6364-Ebbert-Dr-SE-98367/home/2179045,NWMLS,1677298,N,Y,47.4923947,-122.5729067
MLS Listing,,Single Family Residential,23325 SE 289th St,Black Diamond,WA,98010,925000,4,2.5,Greenbrier,3190,27806,1997,1,290,30,Active,,,http://www.redfin.com/WA/Black-Diamond/23325-SE-289th-St-98010/home/377970,NWMLS,1677963,N,Y,47.3425325,-122.0301014
MLS Listing,,Single Family Residential,3415 60th St Ct E,Tacoma,WA,98443,785000,4,3.25,Tacoma,4296,43560,1992,1,183,,Active,,,http://www.redfin.com/WA/Tacoma/3415-60th-St-Ct-E-98443/home/2599181,NWMLS,1677873,N,Y,47.202272,-122.3833221
MLS Listing,,Townhouse,2012 NW 64th St Unit A,Seattle,WA,98107,795000,3,1.75,Ballard,1320,1390,2015,1,602,,Active,,,http://www.redfin.com/WA/Seattle/2012-NW-64th-St-98107/unit-A/home/494526,NWMLS,1676621,N,Y,47.675508,-122.3826819
MLS Listing,,Single Family Residential,2422 55th Ave NE,Tacoma,WA,98422,599950,5,3,Port of Tacoma,2883,6862,2017,1,208,52,Active,,,http://www.redfin.com/WA/Tacoma/2422-55th-Ave-NE-98422/home/144234746,NWMLS,1678435,N,Y,47.2787409,-122.3744531
MLS Listing,,Single Family Residential,14713 16th Av Ct S,Spanaway,WA,98387,389000,3,2.5,Spanaway,1696,10500,1977,1,229,,Active,,,http://www.redfin.com/WA/Spanaway/14713-16th-Ave-Ct-S-98387/home/2947002,NWMLS,1676456,N,Y,47.1232819,-122.4569382
MLS Listing,,Condo/Co-op,501 Roy St Unit M246,Seattle,WA,98109,529000,1,1,Queen Anne,831,,2007,1,637,624,Active,,,http://www.redfin.com/WA/Seattle/501-Roy-St-98109/unit-M246/home/12090837,NWMLS,1674978,N,Y,47.6250073,-122.3468729
MLS Listing,,Single Family Residential,2021 7th Pl,Snohomish,WA,98290,749950,4,2.75,Snohomish,3577,7405,2015,1,210,50,Active,,,http://www.redfin.com/WA/Snohomish/2021-7th-Pl-98290/home/105197002,NWMLS,1676735,N,Y,47.9207006,-122.1097595
MLS Listing,,Single Family Residential,13925 17th Ave W,Lynnwood,WA,98087,699500,5,3,Lake Stickney,2570,10019,2010,1,272,19,Active,,,http://www.redfin.com/WA/Lynnwood/13925-17th-Ave-W-98087/home/39909678,NWMLS,1677826,N,Y,47.8714185,-122.2563222
MLS Listing,,Single Family Residential,19902 113th St E,Bonney Lake,WA,98391,349950,3,2,Bonney Lake,1344,8239,2010,1,260,10,Active,,,http://www.redfin.com/WA/Bonney-Lake/19902-113th-St-E-98391/home/2958626,NWMLS,1677981,N,Y,47.1537441,-122.164948
MLS Listing,,Condo/Co-op,16817 Larch Way Unit B104,Lynnwood,WA,98037,254990,2,1,Martha Lake,930,,1989,1,274,372,Active,October-18-2020 11:00 AM,October-18-2020 1:00 PM,http://www.redfin.com/WA/Lynnwood/16817-Larch-Way-98037/unit-B104/home/2917670,NWMLS,1676433,N,Y,47.845718,-122.2449933
MLS Listing,,Single Family Residential,4335 Thackeray Pl NE,Seattle,WA,98105,975000,3,1.75,Wallingford,1980,3978,1910,1,492,,Active,,,http://www.redfin.com/WA/Seattle/4335-Thackeray-Pl-NE-98105/home/117953,NWMLS,1676825,N,Y,47.6599961,-122.3264499
MLS Listing,,Condo/Co-op,1751 NW 58th #3,Seattle,WA,98107,499950,2,1.5,Ballard,823,,1978,1,607,293,Active,,,http://www.redfin.com/WA/Seattle/1751-NW-58th-St-98107/unit-3/home/12318432,NWMLS,1676363,N,Y,47.6706738,-122.3811835
MLS Listing,,Single Family Residential,3507 222nd St SW,Mountlake Terrace,WA,98043,649995,4,2,Mountlake Terrace,2328,7841,1962,1,279,,Active,,,http://www.redfin.com/WA/Mountlake-Terrace/3507-222nd-St-SW-98043/home/2661208,NWMLS,1676497,N,Y,47.7970122,-122.2819378
MLS Listing,,Single Family Residential,2937 S 373rd Pl,Federal Way,WA,98003,519950,4,2.5,Jovita,2140,3289,2017,1,243,50,Active,,,http://www.redfin.com/WA/Federal-Way/2937-S-373rd-Pl-98003/home/113995974,NWMLS,1675409,N,Y,47.2664906,-122.2965974
MLS Listing,,Single Family Residential,5415 McKinley Ave,Tacoma,WA,98404,349950,4,1.75,Se Tacoma,1676,7592,1941,1,209,,Active,,,http://www.redfin.com/WA/Tacoma/5415-E-McKinley-Ave-98404/home/3008119,NWMLS,1677601,N,Y,47.2074338,-122.4205387
MLS Listing,,Townhouse,12419 4th Ave W #5102,Everett,WA,98204,272000,2,2.25,Everett,1036,,1996,1,263,277,Active,,,http://www.redfin.com/WA/Everett/12419-4th-Ave-W-98204/unit-5102/home/2852921,NWMLS,1678008,N,Y,47.8846391,-122.2380254
MLS Listing,,Townhouse,8614 134th Ct NE,Redmond,WA,98052,825000,2,2.5,North Rose Hill,1870,3569,1986,1,441,195,Active,,,http://www.redfin.com/WA/Redmond/8614-134th-Ct-NE-98052/home/513600,NWMLS,1677477,N,Y,47.680071,-122.160616
MLS Listing,,Single Family Residential,11366 Cooper Ave SW,Port Orchard,WA,98367,349900,3,2,Port Orchard,1269,8712,1971,1,276,,Active,,,http://www.redfin.com/WA/Port-Orchard/11366-Cooper-Ave-SW-98367/home/2434851,NWMLS,1675576,N,Y,47.4452017,-122.6597565
MLS Listing,,Single Family Residential,16214 SE 29th Pl,Bellevue,WA,98008,799000,4,1.75,Bellevue,1350,9031,1965,1,592,,Active,,,http://www.redfin.com/WA/Bellevue/16214-SE-29th-Pl-98008/home/428926,NWMLS,1677460,N,Y,47.5834716,-122.1230102
MLS Listing,,Single Family Residential,9651 Sportsman Club Rd NE,Bainbridge Island,WA,98110,1138000,4,2,Bainbridge,2376,101930,1947,2,479,,Active,,,http://www.redfin.com/WA/Bainbridge-Island/9651-Sportsman-Club-Rd-NE-98110/home/2218906,NWMLS,1677592,N,Y,47.6508883,-122.525462
MLS Listing,,Single Family Residential,2006 127th Pl SE,Everett,WA,98208,485000,4,3,Silver Lake,1708,3920,2000,2,284,25,Active,,,http://www.redfin.com/WA/Everett/2006-127th-Pl-SE-98208/home/2885397,NWMLS,1667701,N,Y,47.8822236,-122.2052838
MLS Listing,,Condo/Co-op,1318 37th St #2332,Everett,WA,98201,279950,2,1.75,Everett,1095,,2000,2,256,350,Active,,,http://www.redfin.com/WA/Everett/1318-37th-St-98201/unit-2332/home/2888455,NWMLS,1676862,N,Y,47.9679691,-122.2125968
MLS Listing,,Single Family Residential,8708 14th Ave NW,Seattle,WA,98117,950000,4,2.25,Crown Hill,2101,5018,2012,2,452,,Active,,,http://www.redfin.com/WA/Seattle/8708-14th-Ave-NW-98117/home/22644462,NWMLS,1676339,N,Y,47.692538,-122.3735191
MLS Listing,,Single Family Residential,12711 Evanston Ave N,Seattle,WA,98133,700000,3,2,Bitter Lake,1550,7650,1941,2,452,,Active,,,http://www.redfin.com/WA/Seattle/12711-Evanston-Ave-N-98133/home/97465,NWMLS,1669137,N,Y,47.7217133,-122.3521363
MLS Listing,,Single Family Residential,3609 122nd Pl SE,Everett,WA,98208,659990,3,2.5,Silver Lake,2248,10019,1989,2,294,42,Active,,,http://www.redfin.com/WA/Everett/3609-122nd-Pl-SE-98208/home/2814968,NWMLS,1673647,N,Y,47.8867845,-122.1835832
MLS Listing,,Single Family Residential,1051 S 100th St,Seattle,WA,98168,399000,2,1,West Seattle,990,9348,1932,2,403,,Active,,,http://www.redfin.com/WA/Seattle/1051-S-100th-St-98168/home/187341,NWMLS,1676584,N,Y,47.5135674,-122.3182361
MLS Listing,,Single Family Residential,1424 McMillan Ave,Sumner,WA,98390,375000,3,1,Sumner,1813,6600,1920,2,207,,Active,,,http://www.redfin.com/WA/Sumner/1424-McMillan-Ave-98390/home/2769405,NWMLS,1677539,N,Y,47.2076546,-122.2358256
MLS Listing,,Townhouse,5917 31st Ave SW,Seattle,WA,98126,575000,3,1.75,High Point,1580,2475,2007,2,364,280,Active,October-24-2020 2:00 PM,October-24-2020 4:00 PM,http://www.redfin.com/WA/Seattle/5917-31st-Ave-SW-98126/home/12302926,NWMLS,1676795,N,Y,47.5495899,-122.3726303
MLS Listing,,Single Family Residential,8724 13th Pl NE,Lake Stevens,WA,98258,350000,4,1,Lake Stevens,974,4356,1969,2,359,,Active,,,http://www.redfin.com/WA/Lake-Stevens/8724-13th-Pl-NE-98258/home/2766178,NWMLS,1676744,N,Y,48.0081952,-122.1126175
MLS Listing,,Single Family Residential,2310 122nd St SW,Everett,WA,98204,449500,3,2.5,Everett,1604,3149,2006,2,280,,Active,,,http://www.redfin.com/WA/Everett/2310-122nd-St-SW-98204/unit-5/home/11884163,NWMLS,1677166,N,Y,47.8871614,-122.264874
MLS Listing,,Single Family Residential,4002 31st Ave S,Seattle,WA,98108,825000,5,3,Seattle,2420,6700,1979,2,341,,Active,,,http://www.redfin.com/WA/Seattle/4002-31st-Ave-S-98108/home/172471,NWMLS,1677138,N,Y,47.567895,-122.2920601
MLS Listing,,Single Family Residential,818 E 47th St,Tacoma,WA,98404,325000,2,1.75,Tacoma,881,6350,1924,2,369,,Active,,,http://www.redfin.com/WA/Tacoma/818-E-47th-St-98404/home/2913722,NWMLS,1674736,N,Y,47.214302,-122.4198198
MLS Listing,,Single Family Residential,19328 4th Ave S,Des Moines,WA,98148,539000,4,1.75,North Hill,1654,10764,1954,2,326,,Active,,,http://www.redfin.com/WA/Des-Moines/19328-4th-Ave-S-98148/home/339898,NWMLS,1676791,N,Y,47.4287892,-122.3306698
MLS Listing,,Condo/Co-op,6236 137th Pl NE #233,Redmond,WA,98052,320000,1,1,Redmond,757,,1969,3,423,348,Active,,,http://www.redfin.com/WA/Redmond/6236-137th-Pl-NE-98052/unit-233/home/40325754,NWMLS,1676874,N,Y,47.6623179,-122.1569736
MLS Listing,,Townhouse,172 Shy Bear Way NW,Issaquah,WA,98027,695000,3,2.25,Talus,1726,,2016,3,403,292,Active,,,http://www.redfin.com/WA/Issaquah/172-NW-Shy-Bear-Way-98027/home/103768986,NWMLS,1669311,N,Y,47.5312782,-122.0718955
MLS Listing,,Condo/Co-op,221 9th St Unit C204,Kirkland,WA,98033,490000,2,2,Downtown,988,,1987,3,496,365,Active,,,http://www.redfin.com/WA/Kirkland/221-9th-St-98033/unit-C204/home/2070886,NWMLS,1676539,N,Y,47.6775137,-122.1919255
MLS Listing,,Townhouse,1623 14th Ave Unit A,Seattle,WA,98122,799950,2,2,Broadway,1311,1081,2015,3,610,65,Active,,,http://www.redfin.com/WA/Seattle/1623-14th-Ave-98122/unit-A/home/143032,NWMLS,1676487,N,Y,47.616026,-122.314649
MLS Listing,,Mobile/Manufactured Home,12512 Monte Cristo Way,Granite Falls,WA,98252,310000,3,1.75,Canyon Creek,1404,13939,2005,4,221,15,Active,,,http://www.redfin.com/WA/Granite-Falls/12512-Monte-Cristo-Way-98252/home/16880178,NWMLS,1676496,N,Y,48.1098347,-121.9649781
MLS Listing,,Single Family Residential,8039 S Thompson Ave,Tacoma,WA,98408,425000,4,2.25,Tacoma,1792,3982,2018,4,237,,Active,,,http://www.redfin.com/WA/Tacoma/8039-S-Thompson-Ave-98408/home/145563411,NWMLS,1675962,N,Y,47.1831153,-122.4436609
MLS Listing,,Single Family Residential,20328 132nd Ave NE,Woodinville,WA,98072,1125000,6,3.5,Woodinville,3970,6061,2018,4,283,171,Active,,,http://www.redfin.com/WA/Woodinville/20328-132nd-Ave-NE-98072/home/170484760,NWMLS,1675275,N,Y,47.7755669,-122.1637879
MLS Listing,,Single Family Residential,4003 176th Ave E,Lake Tapps,WA,98391,395000,3,1.75,Lake Tapps,1680,18450,1972,6,235,25,Active,,,http://www.redfin.com/WA/Lake-Tapps/4003-176th-Ave-E-98391/home/2891214,NWMLS,1675869,N,Y,47.221238,-122.193691
MLS Listing,,Condo/Co-op,440 S 51st Ct Unit C101,Renton,WA,98055,335000,2,2,Benson Hill,1161,,1996,7,289,245,Active,,,http://www.redfin.com/WA/Renton/440-S-51st-Ct-98055/unit-C101/home/60366,NWMLS,1675568,N,Y,47.4338729,-122.2123063
MLS Listing,,Condo/Co-op,2006 N 30th St #9,Tacoma,WA,98403,442500,2,1.5,Old Town,963,1000,1975,7,460,425,Active,,,http://www.redfin.com/WA/Tacoma/2006-N-30th-St-98403/unit-9/home/2941253,NWMLS,1675908,N,Y,47.2744976,-122.4626992
MLS Listing,,Single Family Residential,24305 107th Pl W,Edmonds,WA,98020,629950,3,1.5,Edmonds,1272,9583,1957,7,495,,Active,,,http://www.redfin.com/WA/Edmonds/24305-107th-Pl-W-98020/home/2742052,NWMLS,1674690,N,Y,47.7786011,-122.3764049
MLS Listing,,Single Family Residential,5731 176th Dr SE,Snohomish,WA,98290,549999,3,2,Snohomish,1534,104108,1993,7,359,,Active,,,http://www.redfin.com/WA/Snohomish/5731-176th-Dr-SE-98290/home/2692502,NWMLS,1675757,N,Y,47.9436318,-121.9938734
MLS Listing,,Single Family Residential,22 NE June Ln,Poulsbo,WA,98370,748800,3,3,Poulsbo,2464,99317,2002,7,304,,Active,,,http://www.redfin.com/WA/Poulsbo/22-NE-June-Ln-98370/home/2466468,NWMLS,1673678,N,Y,47.689044,-122.6486827
MLS Listing,,Condo/Co-op,731 Broadway E #303,Seattle,WA,98102,699900,2,2,Broadway,1129,,1966,7,620,716,Active,,,http://www.redfin.com/WA/Seattle/731-Broadway-E-98102/unit-303/home/2118202,NWMLS,1675739,N,Y,47.6258803,-122.3216491
MLS Listing,,Condo/Co-op,11522 SE 173rd St #48,Renton,WA,98055,310000,3,2.25,Spring Glen,1285,,1980,7,241,528,Active,,,http://www.redfin.com/WA/Renton/11522-SE-173rd-St-98055/unit-48/home/103955838,NWMLS,1673468,N,Y,47.4474449,-122.187814
MLS Listing,,Single Family Residential,23347 SE May Valley Rd,Issaquah,WA,98027,724950,5,2.5,Issaquah,2990,26323,1941,7,242,,Active,October-18-2020 2:00 PM,October-18-2020 4:00 PM,http://www.redfin.com/WA/Issaquah/23347-SE-May-Valley-Rd-98027/home/422225,NWMLS,1675124,N,Y,47.4841223,-122.0283367
MLS Listing,,Condo/Co-op,3919 Whitman Ave N #201,Seattle,WA,98103,420000,1,1,Fremont,626,,1986,7,671,287,Active,October-17-2020 2:00 PM,October-17-2020 4:00 PM,http://www.redfin.com/WA/Seattle/3919-Whitman-Ave-N-98103/unit-201/home/12429606,NWMLS,1675231,N,Y,47.65474,-122.346288
MLS Listing,,Condo/Co-op,22022 42nd Ave S #202,Kent,WA,98032,269950,1,1,Riverview,801,,2000,7,337,409,Active,,,http://www.redfin.com/WA/Kent/22022-42nd-Ave-S-98032/unit-202/home/69384,NWMLS,1675014,N,Y,47.4042224,-122.2815986
MLS Listing,,Townhouse,1526 15th Ave S,Seattle,WA,98144,789950,3,1.75,N Beacon Hill,1830,1060,2007,7,432,,Active,,,http://www.redfin.com/WA/Seattle/1526-15th-Ave-S-98144/home/12087302,NWMLS,1671356,N,Y,47.589184,-122.3134991
MLS Listing,,Single Family Residential,3730 SW Holden St,Seattle,WA,98126,649000,3,1.5,Gatewood,1350,4080,1917,7,481,,Active,,,http://www.redfin.com/WA/Seattle/3730-SW-Holden-St-98126/home/470142,NWMLS,1675072,N,Y,47.5337205,-122.3806475
MLS Listing,,Single Family Residential,4700 Monte Vista Pl,Mount Vernon,WA,98273,685000,3,3.25,Monte Vista Terrace,4122,43560,1993,8,166,,Active,,,http://www.redfin.com/WA/Mt-Vernon/4700-Monte-Vista-Pl-98273/home/15636046,NWMLS,1674795,N,Y,48.432076,-122.279264
MLS Listing,,Single Family Residential,5795 NE Fox Glove Ln,Poulsbo,WA,98370,468800,3,2.5,Poulsbo,1485,218671,1991,8,316,,Active,,,http://www.redfin.com/WA/Poulsbo/5795-NE-Fox-Glove-Ln-98370/home/2168002,NWMLS,1674271,N,Y,47.773662,-122.564838
MLS Listing,,Single Family Residential,19118 143rd St E,Bonney Lake,WA,98391,449950,2,2,Bonney Lake,1481,3755,2014,8,304,200,Active,,,http://www.redfin.com/WA/Bonney-Lake/19118-143rd-St-E-98391/home/22762516,NWMLS,1669339,N,Y,47.125825,-122.175019
MLS Listing,,Single Family Residential,4147 45th Ave SW,Seattle,WA,98116,672000,3,1.75,West Seattle,1320,5850,1925,8,509,,Active,,,http://www.redfin.com/WA/Seattle/4147-45th-Ave-SW-98116/home/329636,NWMLS,1673910,N,Y,47.5652202,-122.3897797
MLS Listing,,Single Family Residential,19133 51st Ave SE,Bothell,WA,98012,1200000,4,3.5,Thrashers Corner,3645,142441,1991,8,329,,Active,,,http://www.redfin.com/WA/Bothell/19133-51st-Ave-SE-98012/home/2529426,NWMLS,1674590,N,Y,47.8236553,-122.160283
MLS Listing,,Single Family Residential,13721 72nd Ave E,Puyallup,WA,98373,449000,3,2.25,Puyallup,1640,12328,1980,8,274,,Active,,,http://www.redfin.com/WA/Puyallup/13721-72nd-Ave-E-98373/home/2796034,NWMLS,1666386,N,Y,47.1312541,-122.3330539
MLS Listing,,Townhouse,4529 Rainier Ave S Unit B,Seattle,WA,98118,935000,3,2.75,Columbia City,2539,1416,2015,8,368,,Active,,,http://www.redfin.com/WA/Seattle/4529-Rainier-Ave-S-98118/unit-B/home/144412327,NWMLS,1673922,N,Y,47.5620173,-122.2879523
MLS Listing,,Single Family Residential,3912 Colonial Ln SE,Port Orchard,WA,98366,335000,2,1,Port Orchard,1172,9583,1966,9,286,,Active,,,http://www.redfin.com/WA/Port-Orchard/3912-Colonial-Ln-SE-98366/home/2431256,NWMLS,1674330,N,Y,47.5126596,-122.6122221
MLS Listing,,Single Family Residential,4740 38th Ave SW,Seattle,WA,98126,650000,3,1,Fairmount,1600,4313,1927,9,406,,Active,,,http://www.redfin.com/WA/Seattle/4740-38th-Ave-SW-98126/home/470433,NWMLS,1672120,N,Y,47.5599016,-122.3797627
MLS Listing,,Single Family Residential,4427 Williams Ave W,Seattle,WA,98199,949000,4,2.25,Seattle,2700,5033,1979,9,351,,Active,,,http://www.redfin.com/WA/Seattle/4427-Williams-Ave-W-98199/home/124767,NWMLS,1670386,N,Y,47.6601548,-122.3925626
MLS Listing,,Condo/Co-op,14630 NE 35th St #104,Bellevue,WA,98007,385000,2,1.5,Bellevue,857,,1980,10,449,448,Active,,,http://www.redfin.com/WA/Bellevue/14630-NE-35th-St-98007/unit-104/home/71868,NWMLS,1670375,N,Y,47.6419658,-122.1453234
MLS Listing,,Single Family Residential,5506 36th Av Ct NE,Tacoma,WA,98422,819777,5,2.5,Browns Point,3697,15172,2002,10,222,65,Active,,,http://www.redfin.com/WA/Tacoma/5506-36th-Ave-Ct-NE-98422/home/2995243,NWMLS,1673334,N,Y,47.305284,-122.3977879
MLS Listing,,Condo/Co-op,1427 3rd Ave W #9,Seattle,WA,98119,360000,1,1,Queen Anne,700,,1930,10,514,525,Active,October-18-2020 11:00 AM,October-18-2020 1:00 PM,http://www.redfin.com/WA/Seattle/1427-3rd-Ave-W-98119/unit-9/home/90067274,NWMLS,1673480,N,Y,47.6321244,-122.3607964
MLS Listing,,Condo/Co-op,1100 106th Ave NE #512,Bellevue,WA,98004,627500,1,1,Bellevue,823,,2002,11,762,482,Active,October-18-2020 2:00 PM,October-18-2020 4:00 PM,http://www.redfin.com/WA/Bellevue/1100-106th-Ave-NE-98004/unit-512/home/2061904,NWMLS,1673181,N,Y,47.6205722,-122.1987339
MLS Listing,,Single Family Residential,2311 E Pine St,Seattle,WA,98122,899000,3,2,Central Area,1260,2520,1901,12,713,,Active,,,http://www.redfin.com/WA/Seattle/2311-E-Pine-St-98122/home/146460,NWMLS,1672451,N,Y,47.6151292,-122.3020126
MLS Listing,,Townhouse,819 S Cloverdale St Unit C,Seattle,WA,98108,510000,3,2.25,South Park,1260,6994,2015,14,405,,Active,,,http://www.redfin.com/WA/Seattle/819-S-Cloverdale-St-98108/unit-C/home/106725430,NWMLS,1668824,N,Y,47.5263755,-122.3221887
MLS Listing,,Condo/Co-op,1110 W Howe St #101,Seattle,WA,98119,535000,2,1.75,Queen Anne,1213,,1989,14,441,347,Active,,,http://www.redfin.com/WA/Seattle/1110-W-Howe-St-98119/unit-101/home/3901,NWMLS,1672445,N,Y,47.6361523,-122.3724072
MLS Listing,,Condo/Co-op,2512 E Madison St #102,Seattle,WA,98112,439000,1,1,Madison Valley,722,,1991,14,608,429,Active,,,http://www.redfin.com/WA/Seattle/2512-E-Madison-St-98112/unit-102/home/2068020,NWMLS,1670218,N,Y,47.6216398,-122.2994579
MLS Listing,,Single Family Residential,10128 Waters Ave S,Seattle,WA,98178,599950,3,1.75,Rainier Beach,1504,4500,1922,14,399,,Active,,,http://www.redfin.com/WA/Seattle/10128-Waters-Ave-S-98178/home/177249,NWMLS,1671845,N,Y,47.5098855,-122.2497102
